difficulty_label,difficulty_depth,algorithm_name,total_runs,solved_runs,success_rate,memory_limit_rate,node_limit_rate,avg_runtime_s_solved,avg_peak_memory_mb,avg_nodes_expanded,avg_nodes_generated,avg_reexpansions,reexpansion_ratio,avg_total_collapses,collapse_ratio,avg_max_proc_tree_size,avg_proc_switches,avg_solution_cost_solved,avg_optimality_gap_vs_astar,avg_optimality_gap_vs_known_optimal
amit_depth_27,27,mp-rbfs-round_robin,1,1,1.0,0.0,0.0,0.17619528499199077,30.984375,2410.0,4916.0,807.0,0.33485477178423234,1888.0,0.783402489626556,31.0,2315.0,29.0,2.0,2.0
amit_depth_27,27,rbfs,1,1,1.0,0.0,0.0,0.04753503401298076,30.984375,1083.0,2150.0,0.0,0.0,1423.0,1.3139427516158817,0.0,0.0,27.0,0.0,0.0
amit_depth_28,28,astar,1,1,1.0,0.0,0.0,0.13265727501129732,30.984375,3352.0,6799.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
amit_depth_28,28,ilbfs,1,1,1.0,0.0,0.0,16.101021706010215,30.984375,182461.0,377886.0,88692.0,0.48608743786343384,182433.0,0.9998465425488187,0.0,0.0,28.0,0.0,0.0
amit_depth_28,28,mp-bfs-best_first,1,1,1.0,0.0,0.0,0.1842267870088108,36.5,3779.0,7639.0,33.0,0.008732468907118285,0.0,0.0,0.0,3353.0,28.0,0.0,0.0
amit_depth_28,28,mp-bfs-proportional,1,1,1.0,0.0,0.0,0.10941526299575344,36.5,2727.0,5583.0,55.0,0.02016868353502017,0.0,0.0,0.0,2620.0,28.0,0.0,0.0
amit_depth_28,28,mp-bfs-round_robin,1,1,1.0,0.0,0.0,0.11733717704191804,36.5,3168.0,6494.0,70.0,0.022095959595959596,0.0,0.0,0.0,3082.0,28.0,0.0,0.0
amit_depth_28,28,mp-rbfs-best_first,1,1,1.0,0.0,0.0,12.031866969016846,36.50390625,135220.0,262974.0,53852.0,0.39825469605088004,134716.0,0.9962727407188285,51.0,11250.0,28.0,0.0,0.0
amit_depth_28,28,mp-rbfs-proportional,1,1,1.0,0.0,0.0,0.5915940429549664,36.51171875,7084.0,14524.0,3550.0,0.5011293054771315,6434.0,0.9082439299830605,40.0,6926.0,28.0,0.0,0.0
amit_depth_28,28,mp-rbfs-round_robin,1,1,1.0,0.0,0.0,0.4748017909587361,36.50390625,6102.0,12546.0,3245.0,0.5317928548017044,5445.0,0.8923303834808259,40.0,6016.0,28.0,0.0,0.0
amit_depth_28,28,rbfs,1,1,1.0,0.0,0.0,0.28744193800957873,33.41015625,6013.0,11861.0,0.0,0.0,8455.0,1.406120073174788,0.0,0.0,28.0,0.0,0.0
amit_depth_29,29,astar,1,1,1.0,0.0,0.0,0.039254942967090756,36.51171875,1091.0,2208.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
amit_depth_29,29,ilbfs,1,1,1.0,0.0,0.0,2.328895202022977,36.51171875,26272.0,56252.0,12962.0,0.49337697929354446,26243.0,0.9988961632155907,0.0,0.0,29.0,0.0,0.0
amit_depth_29,29,mp-bfs-best_first,1,1,1.0,0.0,0.0,0.10006220900686458,36.51171875,2019.0,4081.0,18.0,0.008915304606240713,0.0,0.0,0.0,1891.0,29.0,0.0,0.0
amit_depth_29,29,mp-bfs-proportional,1,1,1.0,0.0,0.0,0.19032101100310683,36.51171875,4610.0,9314.0,59.0,0.012798264642082429,0.0,0.0,0.0,4476.0,29.0,0.0,0.0
amit_depth_29,29,mp-bfs-round_robin,1,1,1.0,0.0,0.0,0.2035949199926108,38.515625,5402.0,10869.0,51.0,0.00944094779711218,0.0,0.0,0.0,5311.0,29.0,0.0,0.0
amit_depth_29,29,mp-rbfs-best_first,1,0,0.0,0.0,1.0,,36.51171875,2830907.0,5000002.0,1383232.0,0.4886179588379272,2830549.0,0.9998735387633716,49.0,362578.0,,,
amit_depth_29,29,mp-rbfs-proportional,1,1,1.0,0.0,0.0,38.572872129967436,40.58984375,444932.0,820805.0,148208.0,0.33310258646265045,443852.0,0.9975726627889205,50.0,440295.0,37.0,8.0,8.0
amit_depth_29,29,mp-rbfs-round_robin,1,1,1.0,0.0,0.0,36.5077860240126,39.76171875,385799.0,717145.0,130569.0,0.338437891233518,384714.0,0.9971876547113911,50.0,385709.0,37.0,8.0,8.0
amit_depth_29,29,rbfs,1,1,1.0,0.0,0.0,0.13590586802456528,36.51171875,2901.0,5740.0,0.0,0.0,4061.0,1.3998621165115477,0.0,0.0,29.0,0.0,0.0
amit_depth_30,30,astar,1,1,1.0,0.0,0.0,0.21796880499459803,37.67578125,5013.0,10119.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
amit_depth_30,30,ilbfs,1,0,0.0,0.0,1.0,,37.67578125,2344300.0,5000001.0,1029596.0,0.43919122979140895,2344286.0,0.99999402806808,0.0,0.0,,,
amit_depth_30,30,mp-bfs-best_first,1,1,1.0,0.0,0.0,0.4793479699874297,46.34375,9827.0,19568.0,66.0,0.0067161900885315965,0.0,0.0,0.0,9705.0,30.0,0.0,0.0
amit_depth_30,30,mp-bfs-proportional,1,1,1.0,0.0,0.0,1.9532658060197718,99.49609375,36041.0,71791.0,628.0,0.01742459976138287,0.0,0.0,0.0,35605.0,34.0,4.0,4.0
amit_depth_30,30,mp-bfs-round_robin,1,1,1.0,0.0,0.0,0.938574732048437,65.18359375,20986.0,41953.0,376.0,0.017916706375679024,0.0,0.0,0.0,20902.0,34.0,4.0,4.0
amit_depth_30,30,mp-rbfs-best_first,1,0,0.0,0.0,1.0,,99.8984375,2771591.0,5000002.0,617477.0,0.22278792217177787,2771143.0,0.9998383599889017,55.0,463677.0,,,
amit_depth_30,30,mp-rbfs-proportional,1,1,1.0,0.0,0.0,3.4028754080063663,99.8984375,36583.0,72560.0,15791.0,0.4316485799415029,35684.0,0.9754257441981248,55.0,36140.0,34.0,4.0,4.0
amit_depth_30,30,mp-rbfs-round_robin,1,1,1.0,0.0,0.0,2.9561313739977777,99.8984375,36567.0,71503.0,15714.0,0.4297317253261137,35682.0,0.9757978505209616,55.0,36484.0,34.0,4.0,4.0
amit_depth_30,30,rbfs,1,1,1.0,0.0,0.0,0.3435886350343935,39.6796875,7216.0,14266.0,0.0,0.0,9994.0,1.3849778270509978,0.0,0.0,30.0,0.0,0.0
amit_depth_31,31,astar,1,1,1.0,0.0,0.0,0.01044951198855415,99.8984375,323.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
amit_depth_31,31,ilbfs,1,1,1.0,0.0,0.0,0.05812621203949675,99.8984375,735.0,1533.0,298.0,0.4054421768707483,704.0,0.9578231292517007,0.0,0.0,31.0,0.0,0.0
amit_depth_31,31,mp-bfs-best_first,1,1,1.0,0.0,0.0,0.03465263603720814,99.8984375,858.0,1736.0,2.0,0.002331002331002331,0.0,0.0,0.0,765.0,31.0,0.0,0.0
amit_depth_31,31,mp-bfs-proportional,1,1,1.0,0.0,0.0,0.06520569196436554,99.8984375,1668.0,3376.0,5.0,0.002997601918465228,0.0,0.0,0.0,1563.0,33.0,2.0,2.0
amit_depth_31,31,mp-bfs-round_robin,1,1,1.0,0.0,0.0,0.06392278999555856,99.8984375,1772.0,3614.0,11.0,0.006207674943566591,0.0,0.0,0.0,1679.0,33.0,2.0,2.0
amit_depth_31,31,mp-rbfs-best_first,1,1,1.0,0.0,0.0,0.07079511700430885,99.8984375,1018.0,2084.0,243.0,0.2387033398821218,629.0,0.6178781925343811,39.0,911.0,31.0,0.0,0.0
amit_depth_31,31,mp-rbfs-proportional,1,1,1.0,0.0,0.0,0.1768294909852557,99.8984375,2382.0,4873.0,820.0,0.34424853064651556,1778.0,0.746431570109152,39.0,2271.0,31.0,0.0,0.0
amit_depth_31,31,mp-rbfs-round_robin,1,1,1.0,0.0,0.0,0.1636056189890951,99.8984375,2228.0,4526.0,737.0,0.33078994614003593,1637.0,0.7347396768402155,39.0,2136.0,31.0,0.0,0.0
amit_depth_31,31,rbfs,1,1,1.0,0.0,0.0,0.016604430973529816,99.8984375,409.0,811.0,0.0,0.0,453.0,1.1075794621026895,0.0,0.0,31.0,0.0,0.0
amit_depth_32,32,astar,1,1,1.0,0.0,0.0,0.19963247299892828,99.8984375,5026.0,10090.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
amit_depth_32,32,ilbfs,1,1,1.0,0.0,0.0,10.131057615042664,99.8984375,120207.0,244701.0,52663.0,0.43810260633740133,120175.0,0.9997337925411998,0.0,0.0,32.0,0.0,0.0
amit_depth_32,32,mp-bfs-best_first,1,1,1.0,0.0,0.0,0.39145490899682045,99.90625,8676.0,17234.0,79.0,0.009105578607653297,0.0,0.0,0.0,8566.0,32.0,0.0,0.0
amit_depth_32,32,mp-bfs-proportional,1,1,1.0,0.0,0.0,0.4432804880198091,84.984375,9514.0,19004.0,98.0,0.010300609627916754,0.0,0.0,0.0,9326.0,32.0,0.0,0.0
amit_depth_32,32,mp-bfs-round_robin,1,1,1.0,0.0,0.0,0.428030128008686,99.90625,9007.0,17980.0,106.0,0.011768624403241923,0.0,0.0,0.0,8920.0,32.0,0.0,0.0
amit_depth_32,32,mp-rbfs-best_first,1,1,1.0,0.0,0.0,57.59764435101533,84.984375,739230.0,1241789.0,35384.0,0.04786602275340557,738455.0,0.9989516118122912,54.0,42296.0,32.0,0.0,0.0
amit_depth_32,32,mp-rbfs-proportional,1,1,1.0,0.0,0.0,1.5367069009807892,84.98828125,18120.0,36290.0,8705.0,0.4804083885209713,17342.0,0.9570640176600441,48.0,17859.0,32.0,0.0,0.0
amit_depth_32,32,mp-rbfs-round_robin,1,1,1.0,0.0,0.0,1.4400294089573435,84.984375,18082.0,36364.0,8835.0,0.48860745492755225,17275.0,0.9553699811967703,48.0,17995.0,32.0,0.0,0.0
amit_depth_32,32,rbfs,1,1,1.0,0.0,0.0,0.4963023249874823,99.8984375,9456.0,18537.0,0.0,0.0,12786.0,1.3521573604060915,0.0,0.0,32.0,0.0,0.0
amit_depth_33,33,astar,1,1,1.0,0.0,0.0,3.569224454986397,156.046875,77527.0,150718.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
amit_depth_33,33,ilbfs,1,0,0.0,0.0,1.0,,125.1953125,2558450.0,5000001.0,1256119.0,0.4909687506107213,2558438.0,0.9999953096601458,0.0,0.0,,,
amit_depth_33,33,mp-bfs-best_first,1,1,1.0,0.0,0.0,4.423492230998818,224.1796875,78639.0,152432.0,802.0,0.010198502015539363,0.0,0.0,0.0,77851.0,33.0,0.0,0.0
