domain_name,instance_id,difficulty_label,instance_source,algorithm_name,success,memory_limit_reached,node_limit_reached,stack_exhausted,runtime_seconds,peak_memory_mb,nodes_expanded,nodes_generated,solution_cost,solution_depth,known_optimal_depth,optimality_gap_vs_astar,optimality_gap_vs_known_optimal
n_puzzle,amit6_d26,amit_depth_26,amit,astar,True,False,False,False,0.0025732098147273064,24.29296875,90,183,26.0,26.0,26.0,0.0,0.0
n_puzzle,amit6_d26,amit_depth_26,amit,ilbfs,True,False,False,False,0.009882439859211445,24.29296875,164,341,26.0,26.0,26.0,0.0,0.0
n_puzzle,amit6_d26,amit_depth_26,amit,rbfs,True,False,False,False,0.0045243240892887115,24.29296875,122,245,26.0,26.0,26.0,0.0,0.0
n_puzzle,amit7_d27,amit_depth_27,amit,astar,True,False,False,False,0.016507623717188835,24.30078125,481,950,27.0,27.0,27.0,0.0,0.0
n_puzzle,amit7_d27,amit_depth_27,amit,ilbfs,True,False,False,False,0.11894087865948677,24.30078125,1569,3274,27.0,27.0,27.0,0.0,0.0
n_puzzle,amit7_d27,amit_depth_27,amit,rbfs,True,False,False,False,0.04592128191143274,24.5390625,1083,2150,27.0,27.0,27.0,0.0,0.0
n_puzzle,amit8_d28,amit_depth_28,amit,astar,True,False,False,False,0.12869931664317846,28.359375,3352,6799,28.0,28.0,28.0,0.0,0.0
n_puzzle,amit8_d28,amit_depth_28,amit,ilbfs,True,False,False,False,15.823130935430527,28.453125,182461,377886,28.0,28.0,28.0,0.0,0.0
n_puzzle,amit8_d28,amit_depth_28,amit,rbfs,True,False,False,False,0.31706918217241764,31.9765625,6013,11861,28.0,28.0,28.0,0.0,0.0
n_puzzle,amit9_d29,amit_depth_29,amit,astar,True,False,False,False,0.04728657007217407,31.00390625,1091,2208,29.0,29.0,29.0,0.0,0.0
n_puzzle,amit9_d29,amit_depth_29,amit,ilbfs,True,False,False,False,2.299181035719812,31.00390625,26272,56252,29.0,29.0,29.0,0.0,0.0
n_puzzle,amit9_d29,amit_depth_29,amit,rbfs,True,False,False,False,0.1294151647016406,33.3828125,2901,5740,29.0,29.0,29.0,0.0,0.0
n_puzzle,amit10_d30,amit_depth_30,amit,astar,True,False,False,False,0.21955893002450466,37.87109375,5013,10119,30.0,30.0,30.0,0.0,0.0
n_puzzle,amit10_d30,amit_depth_30,amit,ilbfs,False,False,True,False,201.23294832464308,38.01953125,2344300,5000001,,,30.0,,
n_puzzle,amit10_d30,amit_depth_30,amit,rbfs,True,False,False,False,0.3701228378340602,42.359375,7216,14266,30.0,30.0,30.0,0.0,0.0
n_puzzle,amit11_d31,amit_depth_31,amit,astar,True,False,False,False,0.012750042602419853,40.359375,323,658,31.0,31.0,31.0,0.0,0.0
n_puzzle,amit11_d31,amit_depth_31,amit,ilbfs,True,False,False,False,0.05493730213493109,40.36328125,735,1533,31.0,31.0,31.0,0.0,0.0
n_puzzle,amit11_d31,amit_depth_31,amit,rbfs,True,False,False,False,0.016010967083275318,40.36328125,409,811,31.0,31.0,31.0,0.0,0.0
n_puzzle,amit12_d32,amit_depth_32,amit,astar,True,False,False,False,0.2015625825151801,41.88671875,5026,10090,32.0,32.0,32.0,0.0,0.0
n_puzzle,amit12_d32,amit_depth_32,amit,ilbfs,True,False,False,False,9.916895973496139,41.88671875,120207,244701,32.0,32.0,32.0,0.0,0.0
n_puzzle,amit12_d32,amit_depth_32,amit,rbfs,True,False,False,False,0.42488727159798145,46.05859375,9456,18537,32.0,32.0,32.0,0.0,0.0
n_puzzle,amit13_d33,amit_depth_33,amit,astar,True,False,False,False,3.6602347642183304,155.19140625,77527,150718,33.0,33.0,33.0,0.0,0.0
n_puzzle,amit13_d33,amit_depth_33,amit,ilbfs,False,False,True,False,214.26928004994988,115.47265625,2558450,5000001,,,33.0,,
